Row,Sample,username,Problem Hierarchy,Problem Name,Problem View,Problem Start Time,Problem End Time,Latency (sec),Steps Missing Start Times,Hints,Incorrects,Corrects,Avg Corrects,Steps,Avg Assistance Score,Correct First Attempts,Condition,KCs (Default),Steps without KCs (Default),KC List (Default),KCs (Single-KC),Steps without KCs (Single-KC),KC List (Single-KC),KCs (Unique-step),Steps without KCs (Unique-step),KC List (Unique-step),prob_pre,condition,prob_num,group
2200,All Data,smallcat,"Assignment red, ProblemSet Red Level 4!",9eq2xplus5-diagrams-first,1,2021-05-13T14:09:00Z,2021-05-13T14:09:00Z,0,0,0,0,8,1,8,0,8,none (none),8,1,"cancel-const, combine-like-const, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,8,0,"KC114, KC138, KC147, KC181, KC377, KC417, KC437, KC529",9eq2xplus5,alldiagram,21,odd_dia
2201,All Data,smallcat,"Assignment red, ProblemSet Red Level 4!",15eq4xplus3-diagrams-first,1,2021-05-13T14:10:00Z,2021-05-13T14:10:00Z,0,0,0,0,8,1,8,0,8,none (none),8,1,"cancel-const, combine-like-const, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,8,0,"KC150, KC218, KC286, KC318, KC509, KC532, KC6, KC633",15eq4xplus3,alldiagram,22,eve_dia
2202,All Data,smallcat,"Assignment red, ProblemSet Red Level 4!",19eq3xplus4-diagrams-first,1,2021-05-13T14:10:00Z,2021-05-13T14:10:00Z,0,0,0,0,8,1,8,0,8,none (none),8,1,"cancel-const, combine-like-const, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,8,0,"KC198, KC223, KC436, KC483, KC492, KC536, KC587, KC73",19eq3xplus4,alldiagram,23,odd_dia
2203,All Data,smallcat,"Assignment red, ProblemSet Red Level 4!",15eq4xplus7-diagrams-first,1,2021-05-13T14:11:00Z,2021-05-13T14:11:00Z,0,0,0,0,8,1,8,0,8,none (none),8,1,"cancel-const, combine-like-const, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,8,0,"KC173, KC19, KC299, KC337, KC366, KC552, KC584, KC632",15eq4xplus7,alldiagram,24,eve_dia
2204,All Data,smallcat,"Assignment red, ProblemSet Red Level 4!",7eq5plus2x-diagrams-first,1,2021-05-13T14:11:00Z,2021-05-13T14:11:00Z,0,0,0,0,8,1,8,0,8,none (none),8,1,"cancel-const, combine-like-const, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,8,0,"KC112, KC116, KC317, KC338, KC491, KC562, KC591, KC637",7eq5plus2x,alldiagram,25,odd_dia
2205,All Data,smallcat,"Assignment red, ProblemSet Red Level 4!",8eq3plus5x-diagrams-first,1,2021-05-13T14:12:00Z,2021-05-13T14:12:00Z,0,0,0,0,8,1,8,0,8,none (none),8,1,"cancel-const, combine-like-const, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,8,0,"KC109, KC125, KC260, KC302, KC333, KC574, KC608, KC613",8eq3plus5x,alldiagram,26,eve_dia
2206,All Data,smallcat,"Assignment red, ProblemSet Red Level 5!",3xeqxplus4-diagrams-first,1,2021-05-13T14:12:00Z,2021-05-13T14:13:00Z,60,0,0,1,8,1,8,0.125,8,none (none),8,1,"cancel-var, combine-like-var, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-var, subtraction-var",1,0,Single-KC,8,0,"KC107, KC149, KC206, KC274, KC279, KC397, KC515, KC671",3xeqxplus4,alldiagram,27,odd_dia
2207,All Data,smallcat,"Assignment red, ProblemSet Red Level 5!",7xeq2xplus5-diagrams-first,1,2021-05-13T14:13:00Z,2021-05-13T14:14:00Z,60,0,0,1,8,1,8,0.125,8,none (none),8,1,"cancel-var, combine-like-var, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-var, subtraction-var",1,0,Single-KC,8,0,"KC12, KC275, KC373, KC413, KC458, KC508, KC518, KC58",7xeq2xplus5,alldiagram,28,eve_dia
2208,All Data,smallcat,"Assignment red, ProblemSet Red Level 5!",6xeq7plus5x-diagrams-first,1,2021-05-13T14:14:00Z,2021-05-13T14:14:00Z,0,0,0,0,4,1,4,0,4,none (none),5,0,"cancel-var, combine-like-var, selectd-given-eq, selectd-subtract-var, subtraction-var",1,0,Single-KC,4,0,"KC127, KC158, KC349, KC652",6xeq7plus5x,alldiagram,29,odd_dia
2209,All Data,smallcat,"Assignment red, ProblemSet Red Level 5!",7xeq20plus2x-diagrams-first,1,2021-05-13T14:14:00Z,2021-05-13T14:15:00Z,60,0,0,0,8,1,8,0,8,none (none),8,1,"cancel-var, combine-like-var, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-var, subtraction-var",1,0,Single-KC,8,0,"KC143, KC17, KC270, KC273, KC28, KC407, KC469, KC471",7xeq20plus2x,alldiagram,30,eve_dia
2210,All Data,smallcat,"Assignment red, ProblemSet Red Level 6!",5xeq2xplus15-diagrams-first,1,2021-05-13T14:15:00Z,2021-05-13T14:16:00Z,60,0,0,1,8,1,8,0.125,8,none (none),8,1,"cancel-var, combine-like-var, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-var, subtraction-var",1,0,Single-KC,8,0,"KC113, KC115, KC276, KC499, KC595, KC60, KC607, KC70",5xeq2xplus15,alldiagram,31,odd_dia
2211,All Data,smallcat,"Assignment red, ProblemSet Red Level 6!",9xeq5xplus8-diagrams-first,1,2021-05-13T14:16:00Z,2021-05-13T14:16:00Z,0,0,0,0,8,1,8,0,8,none (none),8,1,"cancel-var, combine-like-var, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-var, subtraction-var",1,0,Single-KC,8,0,"KC133, KC34, KC418, KC489, KC490, KC596, KC644, KC659",9xeq5xplus8,alldiagram,32,eve_dia
2212,All Data,smallcat,"Assignment red, ProblemSet Red Level 6!",4xeq2xplus6-diagrams-first,1,2021-05-13T14:16:00Z,2021-05-13T14:17:00Z,60,0,0,1,8,1,8,0.125,8,none (none),8,1,"cancel-var, combine-like-var, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-var, subtraction-var",1,0,Single-KC,8,0,"KC195, KC219, KC230, KC253, KC289, KC304, KC564, KC89",4xeq2xplus6,alldiagram,33,odd_dia
2213,All Data,smallcat,"Assignment red, ProblemSet Red Level 6!",6xeq4xplus10-diagrams-first,1,2021-05-13T14:17:00Z,2021-05-13T14:17:00Z,0,0,0,0,8,1,8,0,8,none (none),8,1,"cancel-var, combine-like-var, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-var, subtraction-var",1,0,Single-KC,8,0,"KC360, KC396, KC435, KC54, KC554, KC598, KC617, KC86",6xeq4xplus10,alldiagram,34,eve_dia
2214,All Data,smallcat,"Assignment red, ProblemSet Red Level 6!",6xeq2xplus8-diagrams-first,1,2021-05-13T14:17:00Z,2021-05-13T14:18:00Z,60,0,0,0,8,1,8,0,8,none (none),8,1,"cancel-var, combine-like-var, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-var, subtraction-var",1,0,Single-KC,8,0,"KC100, KC151, KC22, KC228, KC461, KC467, KC593, KC651",6xeq2xplus8,alldiagram,35,odd_dia
2215,All Data,smallcat,"Assignment red, ProblemSet Red Level 6!",8xeq2xplus6-diagrams-first,1,2021-05-13T14:18:00Z,2021-05-13T14:18:00Z,0,0,0,0,8,1,8,0,8,none (none),8,1,"cancel-var, combine-like-var, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-var, subtraction-var",1,0,Single-KC,8,0,"KC1, KC176, KC312, KC367, KC434, KC472, KC575, KC629",8xeq2xplus6,alldiagram,36,eve_dia
2216,All Data,smallcat,"Assignment red, ProblemSet Red Level 7!",4xplus1eqxplus10-diagrams-first,1,2021-05-14T14:06:00Z,2021-05-14T14:07:00Z,60,0,0,0,11,1,11,0,11,none (none),12,1,"cancel-const, cancel-var, combine-like-const, combine-like-var, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, selectd-subtract-var, subtraction-const, subtraction-var",1,0,Single-KC,11,0,"KC104, KC120, KC159, KC246, KC287, KC328, KC38, KC420, KC487, KC582, KC604",4xplus1eqxplus10,alldiagram,37,odd_dia
2217,All Data,smallcat,"Assignment red, ProblemSet Red Level 7!",3xplus5eqxplus11-diagrams-first,1,2021-05-14T14:07:00Z,2021-05-14T14:08:00Z,60,0,0,0,11,1,11,0,11,none (none),12,1,"cancel-const, cancel-var, combine-like-const, combine-like-var, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, selectd-subtract-var, subtraction-const, subtraction-var",1,0,Single-KC,11,0,"KC210, KC227, KC292, KC496, KC524, KC658, KC66, KC661, KC664, KC67, KC679",3xplus5eqxplus11,alldiagram,38,eve_dia
2218,All Data,smallcat,"Assignment red, ProblemSet Red Level 7!",6xplus3eqxplus13-diagrams-first,1,2021-05-14T14:08:00Z,2021-05-14T14:09:00Z,60,0,0,1,11,1,11,0.091,11,none (none),12,1,"cancel-const, cancel-var, combine-like-const, combine-like-var, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, selectd-subtract-var, subtraction-const, subtraction-var",1,0,Single-KC,11,0,"KC131, KC154, KC203, KC272, KC386, KC451, KC479, KC539, KC614, KC69, KC9",6xplus3eqxplus13,alldiagram,39,odd_dia
2219,All Data,smallcat,"Assignment red, ProblemSet Red Level 7!",8xplus1eq2xplus13-diagrams-first,1,2021-05-14T14:09:00Z,2021-05-14T14:09:00Z,0,0,0,0,11,1,11,0,11,none (none),12,1,"cancel-const, cancel-var, combine-like-const, combine-like-var, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, selectd-subtract-var, subtraction-const, subtraction-var",1,0,Single-KC,11,0,"KC160, KC183, KC204, KC208, KC249, KC450, KC581, KC616, KC620, KC640, KC92",8xplus1eq2xplus13,alldiagram,40,eve_dia
2220,All Data,smallcat,"Assignment red, ProblemSet Red Level 7!",4xplus3eq2xplus7-diagrams-first,1,2021-05-14T14:10:00Z,2021-05-14T14:10:00Z,0,0,0,0,11,1,11,0,11,none (none),12,1,"cancel-const, cancel-var, combine-like-const, combine-like-var, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, selectd-subtract-var, subtraction-const, subtraction-var",1,0,Single-KC,11,0,"KC126, KC13, KC225, KC307, KC330, KC332, KC404, KC428, KC512, KC678, KC85",4xplus3eq2xplus7,alldiagram,41,odd_dia
2221,All Data,smallcat,"Assignment red, ProblemSet Red Level 7!",5xplus2eq2xplus8-diagrams-first,1,2021-05-14T14:10:00Z,2021-05-14T14:11:00Z,60,0,0,0,11,1,11,0,11,none (none),12,1,"cancel-const, cancel-var, combine-like-const, combine-like-var, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, selectd-subtract-var, subtraction-const, subtraction-var",1,0,Single-KC,11,0,"KC130, KC24, KC310, KC359, KC365, KC422, KC540, KC543, KC583, KC586, KC667",5xplus2eq2xplus8,alldiagram,42,eve_dia
2222,All Data,smallcat,"Assignment red, ProblemSet Red Level 8!",8xplus3eq5plus6x-diagrams-first,1,2021-05-14T14:11:00Z,2021-05-14T14:12:00Z,60,0,0,0,11,1,11,0,11,none (none),12,1,"cancel-const, cancel-var, combine-like-const, combine-like-var, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, selectd-subtract-var, subtraction-const, subtraction-var",1,0,Single-KC,11,0,"KC148, KC235, KC258, KC344, KC364, KC379, KC439, KC449, KC462, KC485, KC500",8xplus3eq5plus6x,alldiagram,43,odd_dia
2223,All Data,smallcat,"Assignment red, ProblemSet Red Level 8!",6xplus1eq13plus2x-diagrams-first,1,2021-05-14T14:12:00Z,2021-05-14T14:12:00Z,0,0,0,0,11,1,11,0,11,none (none),12,1,"cancel-const, cancel-var, combine-like-const, combine-like-var, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, selectd-subtract-var, subtraction-const, subtraction-var",1,0,Single-KC,11,0,"KC187, KC20, KC32, KC444, KC48, KC51, KC513, KC631, KC636, KC641, KC79",6xplus1eq13plus2x,alldiagram,44,eve_dia
2224,All Data,smallcat,"Assignment red, ProblemSet Red Level 8!",1plus9xeq8plus2x-diagrams-first,1,2021-05-14T14:13:00Z,2021-05-14T14:13:00Z,0,0,0,0,11,1,11,0,11,none (none),12,1,"cancel-const, cancel-var, combine-like-const, combine-like-var, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, selectd-subtract-var, subtraction-const, subtraction-var",1,0,Single-KC,11,0,"KC251, KC256, KC291, KC303, KC324, KC381, KC425, KC588, KC611, KC612, KC672",1plus9xeq8plus2x,alldiagram,45,odd_dia
2225,All Data,smallcat,"Assignment red, ProblemSet Red Level 8!",3plus6xeq9plus4x-diagrams-first,1,2021-05-14T14:13:00Z,2021-05-14T14:14:00Z,60,0,0,0,11,1,11,0,11,none (none),12,1,"cancel-const, cancel-var, combine-like-const, combine-like-var, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, selectd-subtract-var, subtraction-const, subtraction-var",1,0,Single-KC,11,0,"KC141, KC152, KC184, KC196, KC215, KC269, KC327, KC405, KC475, KC488, KC507",3plus6xeq9plus4x,alldiagram,46,eve_dia
2226,All Data,smallcat,"Assignment red, ProblemSet Red Level 8!",2plus7xeq11plus4x-diagrams-first,1,2021-05-14T14:14:00Z,2021-05-14T14:15:00Z,60,0,0,0,11,1,11,0,11,none (none),12,1,"cancel-const, cancel-var, combine-like-const, combine-like-var, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, selectd-subtract-var, subtraction-const, subtraction-var",1,0,Single-KC,11,0,"KC211, KC26, KC262, KC441, KC47, KC523, KC589, KC599, KC600, KC625, KC98",2plus7xeq11plus4x,alldiagram,47,odd_dia
2227,All Data,smallcat,"Assignment red, ProblemSet Red Level 8!",4plus5xeq8plus3x-diagrams-first,1,2021-05-14T14:15:00Z,2021-05-14T14:15:00Z,0,0,0,0,11,1,11,0,11,none (none),12,1,"cancel-const, cancel-var, combine-like-const, combine-like-var, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, selectd-subtract-var, subtraction-const, subtraction-var",1,0,Single-KC,11,0,"KC137, KC185, KC240, KC329, KC387, KC46, KC502, KC549, KC55, KC648, KC83",4plus5xeq8plus3x,alldiagram,48,eve_dia
2228,All Data,smalldeer,"Assignment red, ProblemSet Red Level 1!",xplus2eq6-diagrams-first,1,2021-05-12T14:29:00Z,2021-05-12T14:32:00Z,180,0,0,1,5,1,5,0.2,4,none (none),5,1,"cancel-const, combine-like-const, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,5,0,"KC15, KC284, KC319, KC504, KC538",xplus2eq6,alldiagram,1,odd_dia
2229,All Data,smalldeer,"Assignment red, ProblemSet Red Level 1!",xplus3eq5-diagrams-first,1,2021-05-12T14:32:00Z,2021-05-12T14:33:00Z,60,0,0,0,5,1,5,0,5,none (none),5,1,"cancel-const, combine-like-const, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,5,0,"KC308, KC398, KC520, KC542, KC62",xplus3eq5,alldiagram,2,eve_dia
2230,All Data,smalldeer,"Assignment red, ProblemSet Red Level 1!",xplus3eq8-diagrams-first,1,2021-05-12T14:33:00Z,2021-05-12T14:33:00Z,0,0,0,1,5,1,5,0.2,5,none (none),5,1,"cancel-const, combine-like-const, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,5,0,"KC122, KC494, KC550, KC566, KC90",xplus3eq8,alldiagram,3,odd_dia
2231,All Data,smalldeer,"Assignment red, ProblemSet Red Level 1!",xplus6eq8-diagrams-first,1,2021-05-12T14:34:00Z,2021-05-12T14:34:00Z,0,0,0,0,5,1,5,0,5,none (none),5,1,"cancel-const, combine-like-const, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,5,0,"KC16, KC248, KC5, KC537, KC615",xplus6eq8,alldiagram,4,eve_dia
2232,All Data,smalldeer,"Assignment red, ProblemSet Red Level 1!",1plusxeq7-diagrams-first,1,2021-05-12T14:34:00Z,2021-05-12T14:35:00Z,60,0,0,0,5,1,5,0,5,none (none),5,1,"cancel-const, combine-like-const, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,5,0,"KC156, KC293, KC357, KC382, KC414",1plusxeq7,alldiagram,5,odd_dia
2233,All Data,smalldeer,"Assignment red, ProblemSet Red Level 1!",2plusxeq9-diagrams-first,1,2021-05-12T14:35:00Z,2021-05-12T14:36:00Z,60,0,0,0,5,1,5,0,5,none (none),5,1,"cancel-const, combine-like-const, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,5,0,"KC167, KC214, KC374, KC544, KC619",2plusxeq9,alldiagram,6,eve_dia
2234,All Data,smalldeer,"Assignment red, ProblemSet Red Level 1!",5plusxeq7-diagrams-first,1,2021-05-12T14:36:00Z,2021-05-12T14:36:00Z,0,0,0,0,5,1,5,0,5,none (none),5,1,"cancel-const, combine-like-const, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,5,0,"KC172, KC192, KC313, KC371, KC40",5plusxeq7,alldiagram,7,odd_dia
2235,All Data,smalldeer,"Assignment red, ProblemSet Red Level 1!",4plusxeq9-diagrams-first,1,2021-05-12T14:37:00Z,2021-05-12T14:37:00Z,0,0,0,0,5,1,5,0,5,none (none),5,1,"cancel-const, combine-like-const, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,5,0,"KC163, KC254, KC506, KC556, KC61",4plusxeq9,alldiagram,8,eve_dia
2236,All Data,smalldeer,"Assignment red, ProblemSet Red Level 2!",8eqxplus3-diagrams-first,1,2021-05-12T14:38:00Z,2021-05-12T14:39:00Z,60,0,0,1,5,1,5,0.2,4,none (none),5,1,"cancel-const, combine-like-const, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,5,0,"KC257, KC306, KC322, KC495, KC57",8eqxplus3,alldiagram,9,odd_dia
2237,All Data,smalldeer,"Assignment red, ProblemSet Red Level 2!",3eqxplus1-diagrams-first,1,2021-05-12T14:39:00Z,2021-05-12T14:39:00Z,0,0,0,0,5,1,5,0,5,none (none),5,1,"cancel-const, combine-like-const, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,5,0,"KC164, KC526, KC548, KC605, KC65",3eqxplus1,alldiagram,10,eve_dia
2238,All Data,smalldeer,"Assignment red, ProblemSet Red Level 2!",9eq4plusx-diagrams-first,1,2021-05-12T14:40:00Z,2021-05-12T14:40:00Z,0,0,0,0,5,1,5,0,5,none (none),5,1,"cancel-const, combine-like-const, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,5,0,"KC277, KC390, KC528, KC557, KC669",9eq4plusx,alldiagram,11,odd_dia
2239,All Data,smalldeer,"Assignment red, ProblemSet Red Level 2!",10eq5plusx-diagrams-first,1,2021-05-12T14:40:00Z,2021-05-12T14:40:00Z,0,0,0,0,5,1,5,0,5,none (none),5,1,"cancel-const, combine-like-const, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,5,0,"KC180, KC224, KC401, KC627, KC95",10eq5plusx,alldiagram,12,eve_dia
2240,All Data,smalldeer,"Assignment red, ProblemSet Red Level 3!",2xplus3eq7-diagrams-first,1,2021-05-12T14:41:00Z,2021-05-13T14:20:00Z,85140,0,3,7,10,0.909,11,0.909,9,none (none),8,3,"cancel-const, combine-like-const, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,8,3,"KC323, KC406, KC41, KC443, KC530, KC560, KC580, KC84",2xplus3eq7,alldiagram,13,odd_dia
2241,All Data,smalldeer,"Assignment red, ProblemSet Red Level 3!",3xplus1eq10-diagrams-first,1,2021-05-13T14:20:00Z,2021-05-13T14:21:00Z,60,0,0,0,10,1,10,0,10,none (none),8,2,"cancel-const, combine-like-const, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,7,3,"KC102, KC326, KC345, KC408, KC474, KC594, KC668",3xplus1eq10,alldiagram,14,eve_dia
2242,All Data,smalldeer,"Assignment red, ProblemSet Red Level 3!",4xplus1eq9-diagrams-first,1,2021-05-13T14:21:00Z,2021-05-13T14:23:00Z,120,0,0,2,10,1,10,0.2,9,none (none),8,2,"cancel-const, combine-like-const, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,7,3,"KC298, KC3, KC305, KC354, KC463, KC511, KC99",4xplus1eq9,alldiagram,15,odd_dia
2243,All Data,smalldeer,"Assignment red, ProblemSet Red Level 3!",3xplus2eq8-diagrams-first,1,2021-05-13T14:23:00Z,2021-05-13T14:24:00Z,60,0,0,0,10,1,10,0,10,none (none),8,2,"cancel-const, combine-like-const, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,7,3,"KC136, KC285, KC295, KC331, KC578, KC592, KC71",3xplus2eq8,alldiagram,16,eve_dia
2244,All Data,smalldeer,"Assignment red, ProblemSet Red Level 3!",3xplus8eq17-diagrams-first,1,2021-05-13T14:25:00Z,2021-05-13T14:26:00Z,60,0,0,0,10,1,10,0,10,none (none),8,2,"cancel-const, combine-like-const, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,7,3,"KC111, KC216, KC241, KC394, KC470, KC563, KC573",3xplus8eq17,alldiagram,17,odd_dia
2245,All Data,smalldeer,"Assignment red, ProblemSet Red Level 3!",4xplus3eq11-diagrams-first,1,2021-05-14T14:10:00Z,2021-05-14T14:11:00Z,60,0,0,0,10,1,10,0,10,none (none),8,2,"cancel-const, combine-like-const, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,7,3,"KC283, KC353, KC416, KC49, KC559, KC670, KC82",4xplus3eq11,alldiagram,18,eve_dia
2246,All Data,smalldeer,"Assignment red, ProblemSet Red Level 4!",1plus2xeq5-diagrams-first,1,2021-05-14T14:12:00Z,2021-05-14T14:13:00Z,60,0,0,2,8,1,8,0.25,8,none (none),8,1,"cancel-const, combine-like-const, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,8,0,"KC118, KC301, KC340, KC352, KC375, KC481, KC551, KC656",1plus2xeq5,alldiagram,19,odd_dia
2247,All Data,smalldeer,"Assignment red, ProblemSet Red Level 4!",7plus2xeq11-diagrams-first,1,2021-05-14T14:14:00Z,2021-05-14T14:15:00Z,60,0,0,0,8,1,8,0,8,none (none),8,1,"cancel-const, combine-like-const, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,8,0,"KC170, KC205, KC234, KC282, KC43, KC468, KC56, KC59",7plus2xeq11,alldiagram,20,eve_dia
2248,All Data,smalldeer,"Assignment red, ProblemSet Red Level 4!",9eq2xplus5-diagrams-first,1,2021-05-14T14:15:00Z,2021-05-14T14:16:00Z,60,0,0,1,8,1,8,0.125,8,none (none),8,1,"cancel-const, combine-like-const, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,8,0,"KC114, KC138, KC147, KC181, KC377, KC417, KC437, KC529",9eq2xplus5,alldiagram,21,odd_dia
2249,All Data,smalldeer,"Assignment red, ProblemSet Red Level 4!",15eq4xplus3-diagrams-first,1,2021-05-14T14:16:00Z,2021-05-14T14:17:00Z,60,0,0,0,8,1,8,0,8,none (none),8,1,"cancel-const, combine-like-const, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, subtraction-const",1,0,Single-KC,8,0,"KC150, KC218, KC286, KC318, KC509, KC532, KC6, KC633",15eq4xplus3,alldiagram,22,eve_dia
